0.407562254561,0.527081163097,0.375262015542,0.997538262359,0.833992707682,0.941048981099,0.567926460369,0.970961015355,0.158527839712,0.82147033093,0.867068792315,0.131641194812,0.835147230838,0.0318317442473,0.886835509547,0.367058199165,0.0114022139469,0.156654698605,0.214034069784,0.128284148133
0.753198962189,0.240422651316,0.692132821134,0.921361232459,0.141185868576,0.344515745855,0.82183554324,0.90933088015,0.755984449481,0.475353883979,0.767359503176,0.564789679842,0.678331311399,0.146840763688,0.869264288033,0.612710742466,0.0123877413832,0.687349243776,0.174149928252,0.351690616978
0.832232527623,0.784449031592,0.599807913896,0.113155067413,0.698868465513,0.991855643409,0.411188061706,0.384949629594,0.392818295981,0.108783046305,0.293835542241,0.226072339117,0.445447813698,0.286869815525,0.846954834481,0.487697635491,0.0846626544585,0.0514437933353,0.0905259503627,0.713649765131
0.635133797272,0.918693478251,0.368287507325,0.637977680662,0.791038369801,0.431448481785,0.896183268744,0.109824296378,0.620205414172,0.587014709622,0.532528186439,0.21403294714,0.525784732189,0.174142405519,0.123139953364,0.123422780599,0.175861251682,0.610569998436,0.840875404679,0.958775556187
0.0514204879646,0.344354368968,0.660041279584,0.488354235198,0.272946541723,0.869625749463,0.549717356946,0.192353052783,0.489992070956,0.589145987843,0.716346640249,0.519060985973,0.158158894854,0.54182011395,0.21672533428,0.477142756107,0.985064311034,0.380276510269,0.989409478101,0.349990206238
0.945061883695,0.422137356251,0.0499931750313,0.271593685334,0.80488846626,0.777735352517,0.573257469757,0.721085877113,0.647428764451,0.85493805545,0.0353772239052,0.804019995971,0.433076659629,0.937600898176,0.383776676785,0.835041124652,0.251820234554,0.154840185205,0.892946072149,0.0411829072478
0.695271333805,0.876751670522,0.613833475473,0.8446779097,0.743231371333,0.633897818867,0.488507099495,0.441018238736,0.415320173957,0.427241404766,0.665629058905,0.539375959299,0.41096824945,0.0703515502283,0.849572117921,0.283371420188,0.0208580115706,0.154807689744,0.562616862296,0.646715567396
0.689831966239,0.950843471129,0.694676919216,0.648034415487,0.744567100045,0.52417935773,0.826356892255,0.556767717994,0.419191253117,0.473717573011,0.862786805449,0.801959059735,0.403060736885,0.50490282068,0.200479683899,0.855716475342,0.734084478386,0.407492949431,0.997912243266,0.722478744559
0.296918273903,0.624038010748,0.462199835348,0.185907909385,0.809322991213,0.995849898701,0.750679757269,0.0994466187153,0.326425143382,0.952948502573,0.0034146276869,0.989751183683,0.170064923435,0.574502918846,0.669552964167,0.297413589196,0.470977768211,0.757195230544,0.0934324873443,0.508865936433
0.766983553671,0.664035410346,0.769332024721,0.069261488543,0.163600456675,0.941969785845,0.953004374445,0.123505053376,0.112142174623,0.779068551035,0.198483859172,0.262158890601,0.0239952122357,0.00438358909234,0.294479114384,0.20447125603,0.930631147303,0.439996465791,0.202192688763,0.345239829297
