0.0811735887443, 0.0100987170872
0.263480246333, 0.0162836998908
0.661774963772, 0.0183543257447
0.567110678803, 0.0279004129485
0.0488716266968, 0.0367204230118
0.0464566936962, 0.0464566936962
0.166984228802, 0.0488716266968
0.840451828693, 0.0522900814767
0.778404548925, 0.0684933522298
0.176066024324, 0.0811735887443
0.833025302766, 0.137171094741
0.773803432909, 0.147654519893
0.91248947173, 0.158071656162
0.288550134972, 0.166984228802
0.780236482218, 0.169203416358
0.510029432001, 0.173166360691
0.725705833965, 0.176066024324
0.321690584961, 0.200340695987
0.173166360691, 0.205420776134
0.0367204230118, 0.205704298512
0.559212382433, 0.233321584146
0.285305739552, 0.238977342774
0.845787959721, 0.239524250522
0.494654292678, 0.240470669629
0.618474147505, 0.246611448222
0.29781788373, 0.249187261592
0.294237491515, 0.249471827895
0.249471827895, 0.253937115155
0.256832405733, 0.256832405733
0.722202444049, 0.263480246333
0.169203416358, 0.265786604094
0.712957192616, 0.275998543304
0.627046847163, 0.285305739552
0.957719373446, 0.288550134972
0.253937115155, 0.294237491515
0.305010972889, 0.29781788373
0.875691556528, 0.305010972889
0.583852666819, 0.306254314925
0.205420776134, 0.316612540165
0.512122212567, 0.321690584961
0.848141065639, 0.366563857788
0.137171094741, 0.36688002099
0.275998543304, 0.374659240132
0.49933082746, 0.379449581217
0.854401718629, 0.415503077542
0.147654519893, 0.446279313679
0.573737108731, 0.481085765598
0.634347276104, 0.494654292678
0.446279313679, 0.496342162957
0.833906178467, 0.49933082746
0.0279004129485, 0.510029432001
0.558492026805, 0.512122212567
0.306254314925, 0.558492026805
0.565791386865, 0.559212382433
0.808552682144, 0.559479584063
0.583483856584, 0.564654977934
0.0522900814767, 0.565791386865
0.559479584063, 0.567110678803
0.809173880978, 0.573737108731
0.0183543257447, 0.583483856584
0.0100987170872, 0.583852666819
0.877640031944, 0.605240694623
0.70036487693, 0.6149276679
0.605240694623, 0.617021355375
0.366563857788, 0.618474147505
0.233321584146, 0.627046847163
0.265786604094, 0.633755931831
0.696991875461, 0.634347276104
0.633755931831, 0.661774963772
0.496342162957, 0.696991875461
0.379449581217, 0.70036487693
0.240470669629, 0.702197275768
0.374659240132, 0.704366991156
0.83830816664, 0.712957192616
0.246611448222, 0.722202444049
0.6149276679, 0.725705833965
0.969342354652, 0.773803432909
0.249187261592, 0.776809927807
0.0684933522298, 0.778404548925
0.617021355375, 0.780236482218
0.90463373439, 0.808552682144
0.776809927807, 0.809173880978
0.239524250522, 0.833025302766
0.937464424504, 0.833906178467
0.702197275768, 0.83830816664
0.200340695987, 0.840451828693
0.564654977934, 0.845787959721
0.0162836998908, 0.848141065639
0.158071656162, 0.854401718629
0.316612540165, 0.875691556528
0.934547971363, 0.877640031944
0.205704298512, 0.883412660603
0.883412660603, 0.90463373439
0.36688002099, 0.91248947173
0.415503077542, 0.919217890427
0.704366991156, 0.934547971363
0.481085765598, 0.937464424504
0.919217890427, 0.957719373446
0.973968129206, 0.969342354652
0.238977342774, 0.973968129206
